Date,Day,Setup - Ready Time,Start - End Time,Facility/Equipment/Instructor,Permit#,Attend/Qty
"May 19, 2023",Friday,,05:45 PM - 08:00 PM,Lower Woodland Playfield Ballfield 03,R108419,1
"May 20, 2023",Saturday,,09:00 AM - 05:00 PM,Lower Woodland Playfield Ballfield 03,R108419,1
"May 20, 2023",Saturday,,09:00 AM - 06:00 PM,Lower Woodland Playfield Ballfield 06,R108419,1
"May 20, 2023",Saturday,,09:00 AM - 05:00 PM,Lower Woodland Playfield Ballfield 04,R108419,1
"May 20, 2023",Saturday,,09:00 AM - 06:00 PM,Lower Woodland Playfield Ballfield 05,R108419,1
"May 20, 2023",Saturday,,09:00 AM - 05:00 PM,University Playfield Ballfield 01,R108419,1
"May 20, 2023",Saturday,,09:00 AM - 05:00 PM,Ross Playfield Lower Ballfield,R108419,1
"May 21, 2023",Sunday,,09:00 AM - 05:00 PM,Ross Playfield Lower Ballfield,R108419,1
"May 21, 2023",Sunday,,11:30 AM - 05:30 PM,Eagle Staff Middle School Baseball Field,R108422,1
"May 21, 2023",Sunday,,02:30 PM - 08:00 PM,Whitman Middle School Baseball,R108422,1
"May 22, 2023",Monday,,05:00 PM - 07:00 PM,University Playfield Ballfield 01,R108419,1
"May 22, 2023",Monday,,05:30 PM - 07:30 PM,Ross Playfield Lower Ballfield,R108419,1
"May 22, 2023",Monday,,05:45 PM - 08:00 PM,Lower Woodland Playfield Ballfield 01,R108422,1
"May 22, 2023",Monday,,05:45 PM - 08:30 PM,Bitter Lake Playfield Ballfield 01,R108419,1
"May 22, 2023",Monday,,05:45 PM - 08:30 PM,Lower Woodland Playfield Ballfield 04,R108419,1
"May 22, 2023",Monday,,05:45 PM - 08:30 PM,Lower Woodland Playfield Ballfield 05,R108419,1
"May 22, 2023",Monday,,05:45 PM - 08:30 PM,Lower Woodland Playfield Ballfield 06,R108419,1
"May 23, 2023",Tuesday,,05:00 PM - 07:00 PM,University Playfield Ballfield 01,R108419,1
"May 23, 2023",Tuesday,,05:30 PM - 07:30 PM,Ross Playfield Lower Ballfield,R108419,1
"May 23, 2023",Tuesday,,05:45 PM - 09:00 PM,Lower Woodland Playfield Ballfield 01,R108422,1
"May 23, 2023",Tuesday,,05:45 PM - 08:30 PM,Lower Woodland Playfield Ballfield 05,R108419,1
"May 23, 2023",Tuesday,,05:45 PM - 08:30 PM,Lower Woodland Playfield Ballfield 04,R108419,1
"May 23, 2023",Tuesday,,05:45 PM - 08:00 PM,Lower Woodland Playfield Ballfield 06,R108419,1
"May 23, 2023",Tuesday,,05:45 PM - 08:30 PM,Lower Woodland Playfield Ballfield 03,R108419,1
"May 24, 2023",Wednesday,,05:00 PM - 07:30 PM,Ross Playfield Lower Ballfield,R108419,1
"May 24, 2023",Wednesday,,05:00 PM - 07:30 PM,University Playfield Ballfield 01,R108419,1
"May 24, 2023",Wednesday,,05:45 PM - 08:15 PM,Lower Woodland Playfield Ballfield 04,R108419,1
"May 24, 2023",Wednesday,,05:45 PM - 08:30 PM,Lower Woodland Playfield Ballfield 05,R108419,1
"May 24, 2023",Wednesday,,05:45 PM - 08:30 PM,Lower Woodland Playfield Ballfield 03,R108419,1
"May 24, 2023",Wednesday,,07:00 PM - 09:00 PM,Lower Woodland Playfield Ballfield 06,R108419,1
"May 25, 2023",Thursday,,05:00 PM - 07:00 PM,University Playfield Ballfield 01,R108419,1
"May 25, 2023",Thursday,,05:30 PM - 07:30 PM,Ross Playfield Lower Ballfield,R108419,1
"May 25, 2023",Thursday,,05:45 PM - 08:45 PM,Lower Woodland Playfield Ballfield 01,R108422,1
"May 25, 2023",Thursday,,05:45 PM - 08:00 PM,Lower Woodland Playfield Ballfield 05,R108419,1
"May 25, 2023",Thursday,,05:45 PM - 08:00 PM,Lower Woodland Playfield Ballfield 04,R108419,1
"May 25, 2023",Thursday,,05:45 PM - 08:00 PM,Lower Woodland Playfield Ballfield 06,R108419,1
"May 25, 2023",Thursday,,05:45 PM - 08:30 PM,Lower Woodland Playfield Ballfield 03,R108419,1
"May 26, 2023",Friday,,05:00 PM - 07:00 PM,University Playfield Ballfield 01,R108419,1
"May 26, 2023",Friday,,05:30 PM - 07:30 PM,Ross Playfield Lower Ballfield,R108419,1
"May 26, 2023",Friday,,05:45 PM - 08:00 PM,Lower Woodland Playfield Ballfield 01,R108422,1
"May 26, 2023",Friday,,08:00 PM - 09:00 PM,Whitman Middle School Baseball,R108421,1
"May 27, 2023",Saturday,,09:00 AM - 05:00 PM,Lower Woodland Playfield Ballfield 01,R108422,1
"May 29, 2023",Monday,,05:00 PM - 07:00 PM,Ross Playfield Lower Ballfield,R108419,1
"May 29, 2023",Monday,,05:45 PM - 09:00 PM,Lower Woodland Playfield Ballfield 01,R108421,1
"May 30, 2023",Tuesday,,04:30 PM - 06:30 PM,University Playfield Ballfield 01,R108419,1
"May 30, 2023",Tuesday,,05:00 PM - 07:00 PM,Ross Playfield Lower Ballfield,R108419,1
"May 30, 2023",Tuesday,,05:45 PM - 09:00 PM,Lower Woodland Playfield Ballfield 01,R108421,1
"May 30, 2023",Tuesday,,05:45 PM - 08:30 PM,Lower Woodland Playfield Ballfield 04,R108419,1
"May 30, 2023",Tuesday,,05:45 PM - 08:30 PM,Lower Woodland Playfield Ballfield 05,R108419,1
"May 30, 2023",Tuesday,,05:45 PM - 08:30 PM,Lower Woodland Playfield Ballfield 03,R108419,1
"May 30, 2023",Tuesday,,05:45 PM - 08:30 PM,Lower Woodland Playfield Ballfield 06,R108419,1
